date,artist,weeks,current,peak,previous
2019/7/20,Maroon 5,263,67,1,69
2019/7/20,Willie Nelson,10,68,18,77
2019/7/20,XXXTENTACION,100,69,1,85
2019/7/20,Lynyrd Skynyrd,61,70,40,75
2019/7/20,City Girls,20,71,65,70
2019/7/20,A Boogie Wit da Hoodie,53,72,11,78
2019/7/20,Normani,44,73,46,71
2019/7/20,Sam Smith,166,74,1,74
2019/7/20,J Balvin,77,75,16,34
2019/7/20,EXO,37,76,9,72
2019/7/20,Bradley Cooper,41,77,3,81
2019/7/20,Polo G,5,78,59,87
2019/7/20,The Chainsmokers,189,79,1,83
2019/7/20,Daddy Yankee,80,80,19,79
2019/7/20,Bruce Springsteen,9,81,4,58
2019/7/20,Eagles,47,82,10,80
2019/7/20,NF,72,83,8,59
2019/7/20,Brett Young,136,84,15,82
2019/7/20,The Raconteurs,3,85,1,50
2019/7/20,Bastille,65,86,11,90
2019/7/20,Kendrick Lamar,234,87,1,96
2019/7/20,ABBA,8,88,38,0
2019/7/20,Megan Thee Stallion,4,89,60,0
2019/7/20,Bazzi,71,90,34,95
2019/7/20,Lil Tecca,1,91,91,0
2019/7/20,Jaden Smith,1,92,92,0
2019/7/20,Pinkfong,8,93,59,0
2019/7/20,21 Savage,89,94,5,92
2019/7/20,Mustard,2,95,94,94
2019/7/20,Santana,6,96,8,43
2019/7/20,Michael Jackson,219,97,20,99
2019/7/20,Journey,31,98,55,0
2019/7/20,Nirvana,11,99,61,0
2019/7/20,The Beach Boys,2,100,88,0
2019/7/13,Billie Eilish,45,1,1,2
2019/7/13,BTS,143,2,1,4
2019/7/13,Lil Nas X,16,3,3,3
2019/7/13,Khalid,122,4,1,7
2019/7/13,The Black Keys,5,5,5,0
2019/7/13,Shawn Mendes,230,6,1,6
2019/7/13,Post Malone,158,7,1,8
2019/7/13,Ed Sheeran,256,8,1,11
2019/7/13,Luke Combs,122,9,2,9
2019/7/13,Jonas Brothers,18,10,1,5
2019/7/13,Lizzo,11,11,7,13
2019/7/13,Chance The Rapper,14,12,12,0
2019/7/13,Chris Brown,210,13,1,34
2019/7/13,Taylor Swift,258,14,1,10
2019/7/13,Drake,262,15,1,12
2019/7/13,Ariana Grande,230,16,1,14
2019/7/13,Panic! At The Disco,146,17,1,17
2019/7/13,Halsey,186,18,1,15
2019/7/13,Cardi B,103,19,1,19
2019/7/13,Queen,62,20,1,16
2019/7/13,Dan + Shay,84,21,11,23
2019/7/13,Imagine Dragons,230,22,1,20
2019/7/13,The Beatles,86,23,5,46
2019/7/13,Kane Brown,107,24,2,25
2019/7/13,Bad Bunny,68,25,23,69
2019/7/13,Justin Bieber,228,26,1,28
2019/7/13,Katy Perry,193,27,1,27
2019/7/13,Blanco Brown,4,28,28,43
2019/7/13,Blake Shelton,231,29,1,31
2019/7/13,Camila Cabello,129,30,1,22
2019/7/13,P!nk,159,31,1,24
2019/7/13,DaBaby,12,32,29,29
2019/7/13,Lil Baby,60,33,8,36
2019/7/13,J Balvin,76,34,16,0
2019/7/13,Travis Scott,165,35,1,35
2019/7/13,Lady Gaga,122,36,1,30
2019/7/13,Billy Ray Cyrus,12,37,18,38
2019/7/13,Thomas Rhett,231,38,1,33
2019/7/13,Bruno Mars,250,39,1,37
2019/7/13,Elton John,15,40,11,39
2019/7/13,Marshmello,90,41,4,32
2019/7/13,Luke Bryan,258,42,1,51
2019/7/13,Santana,5,43,8,0
2019/7/13,Morgan Wallen,19,44,34,44
2019/7/13,DJ Khaled,110,45,2,41
2019/7/13,Jason Aldean,240,46,1,50
2019/7/13,Ava Max,27,47,24,42
2019/7/13,5 Seconds Of Summer,119,48,1,45
2019/7/13,Lauren Daigle,70,49,3,49
2019/7/13,The Raconteurs,2,50,1,1
2019/7/13,Metallica,209,51,2,62
2019/7/13,J. Cole,163,52,1,52
2019/7/13,Miley Cyrus,81,53,12,91
2019/7/13,Eminem,262,54,1,55
2019/7/13,Prince,58,55,1,18
2019/7/13,twenty one pilots,220,56,1,48
2019/7/13,Maren Morris,120,57,10,54
2019/7/13,Bruce Springsteen,8,58,4,40
2019/7/13,NF,71,59,8,0
2019/7/13,Chris Stapleton,193,60,1,66
2019/7/13,Lewis Capaldi,7,61,61,68
2019/7/13,Florida Georgia Line,262,62,1,58
2019/7/13,Meek Mill,63,63,1,47
2019/7/13,Carrie Underwood,198,64,1,65
2019/7/13,Lee Brice,60,65,15,53
2019/7/13,Juice WRLD,59,66,1,56
2019/7/13,Ella Mai,63,67,6,57
2019/7/13,Swae Lee,37,68,22,71
2019/7/13,Maroon 5,262,69,1,61
2019/7/13,City Girls,19,70,65,70
2019/7/13,Normani,43,71,46,63
2019/7/13,EXO,36,72,9,0
2019/7/13,Eric Church,173,73,4,80
2019/7/13,Sam Smith,165,74,1,64
2019/7/13,Lynyrd Skynyrd,60,75,40,74
2019/7/13,Whitney Houston,2,76,73,0
2019/7/13,Willie Nelson,9,77,18,21
2019/7/13,A Boogie Wit da Hoodie,52,78,11,67
2019/7/13,Daddy Yankee,79,79,19,77
2019/7/13,Eagles,46,80,10,83
2019/7/13,Bradley Cooper,40,81,3,59
2019/7/13,Brett Young,135,82,15,86
2019/7/13,The Chainsmokers,188,83,1,76
2019/7/13,Chris Lane,3,84,62,0
2019/7/13,XXXTENTACION,99,85,1,73
2019/7/13,GOT7,5,86,45,0
2019/7/13,Polo G,4,87,59,82
2019/7/13,AC/DC,32,88,6,97
2019/7/13,Chris Young,70,89,12,95
2019/7/13,Bastille,64,90,11,78
2019/7/13,"Tyler, The Creator",13,91,1,88
2019/7/13,21 Savage,88,92,5,85
2019/7/13,Himesh Patel,1,93,93,0
2019/7/13,Mustard,1,94,94,0
2019/7/13,Bazzi,70,95,34,90
2019/7/13,Kendrick Lamar,233,96,1,92
2019/7/13,Beyonce,188,97,2,94
2019/7/13,Ingrid Michaelson,14,98,63,0
2019/7/13,Michael Jackson,218,99,20,75
2019/7/13,Offset,32,100,13,99
2019/7/6,The Raconteurs,1,1,1,0
2019/7/6,Billie Eilish,44,2,1,2
2019/7/6,Lil Nas X,15,3,3,12
2019/7/6,BTS,142,4,1,6
2019/7/6,Jonas Brothers,17,5,1,5
2019/7/6,Shawn Mendes,229,6,1,15
2019/7/6,Khalid,121,7,1,7
2019/7/6,Post Malone,157,8,1,9
2019/7/6,Luke Combs,121,9,2,8
2019/7/6,Taylor Swift,257,10,1,3
2019/7/6,Ed Sheeran,255,11,1,13
2019/7/6,Drake,261,12,1,10
2019/7/6,Lizzo,10,13,7,20
2019/7/6,Ariana Grande,229,14,1,14
2019/7/6,Halsey,185,15,1,16
2019/7/6,Queen,61,16,1,17
2019/7/6,Panic! At The Disco,145,17,1,18
2019/7/6,Prince,57,18,1,89
2019/7/6,Cardi B,102,19,1,22
2019/7/6,Imagine Dragons,229,20,1,19
2019/7/6,Willie Nelson,8,21,18,0
2019/7/6,Camila Cabello,128,22,1,84
2019/7/6,Dan + Shay,83,23,11,21
2019/7/6,P!nk,158,24,1,23
2019/7/6,Kane Brown,106,25,2,30
2019/7/6,Nicki Minaj,230,26,2,0
2019/7/6,Katy Perry,192,27,1,26
2019/7/6,Justin Bieber,227,28,1,28
2019/7/6,DaBaby,11,29,29,31
2019/7/6,Lady Gaga,121,30,1,32
2019/7/6,Blake Shelton,230,31,1,29
2019/7/6,Marshmello,89,32,4,27
2019/7/6,Thomas Rhett,230,33,1,25
2019/7/6,Chris Brown,209,34,1,37
2019/7/6,Travis Scott,164,35,1,33
2019/7/6,Lil Baby,59,36,8,38
2019/7/6,Bruno Mars,249,37,1,34
2019/7/6,Billy Ray Cyrus,11,38,18,35
2019/7/6,Elton John,14,39,11,24
2019/7/6,Bruce Springsteen,7,40,4,4
2019/7/6,DJ Khaled,109,41,2,42
2019/7/6,Ava Max,26,42,24,36
2019/7/6,Blanco Brown,3,43,43,68
2019/7/6,Morgan Wallen,18,44,34,39
2019/7/6,5 Seconds Of Summer,118,45,1,41
2019/7/6,The Beatles,85,46,5,48
2019/7/6,Meek Mill,62,47,1,44
2019/7/6,twenty one pilots,219,48,1,50
2019/7/6,Lauren Daigle,69,49,3,46
2019/7/6,Jason Aldean,239,50,1,47
2019/7/6,Luke Bryan,257,51,1,55
2019/7/6,J. Cole,162,52,1,40
2019/7/6,Lee Brice,59,53,15,49
2019/7/6,Maren Morris,119,54,10,52
2019/7/6,Eminem,261,55,1,51
2019/7/6,Juice WRLD,58,56,1,63
2019/7/6,Ella Mai,62,57,6,59
2019/7/6,Florida Georgia Line,261,58,1,53
2019/7/6,Bradley Cooper,39,59,3,62
2019/7/6,Aaron Watson,3,60,18,0
2019/7/6,Maroon 5,261,61,1,60
2019/7/6,Metallica,208,62,2,80
2019/7/6,Normani,42,63,46,64
2019/7/6,Sam Smith,164,64,1,56
2019/7/6,Carrie Underwood,197,65,1,72
2019/7/6,Chris Stapleton,192,66,1,54
2019/7/6,A Boogie Wit da Hoodie,51,67,11,57
2019/7/6,Lewis Capaldi,6,68,68,70
2019/7/6,Bad Bunny,67,69,23,66
2019/7/6,City Girls,18,70,65,71
2019/7/6,Swae Lee,36,71,22,69
2019/7/6,Madonna,7,72,1,1
2019/7/6,XXXTENTACION,98,73,1,61
2019/7/6,Lynyrd Skynyrd,59,74,40,81
2019/7/6,Michael Jackson,217,75,20,100
2019/7/6,The Chainsmokers,187,76,1,73
2019/7/6,Daddy Yankee,78,77,19,79
2019/7/6,Bastille,63,78,11,11
2019/7/6,Mark Ronson,69,79,5,0
2019/7/6,Eric Church,172,80,4,82
2019/7/6,Fleetwood Mac,38,81,46,90
2019/7/6,Polo G,3,82,59,76
2019/7/6,Eagles,45,83,10,67
2019/7/6,Gucci Mane,82,84,5,0
2019/7/6,21 Savage,87,85,5,77
2019/7/6,Brett Young,134,86,15,93
2019/7/6,Migos,131,87,1,0
2019/7/6,"Tyler, The Creator",12,88,1,74
2019/7/6,Nirvana,10,89,61,88
2019/7/6,Bazzi,69,90,34,75
2019/7/6,Miley Cyrus,80,91,12,83
2019/7/6,Kendrick Lamar,232,92,1,86
2019/7/6,Rihanna,232,93,2,0
2019/7/6,Beyonce,187,94,2,65
2019/7/6,Chris Young,69,95,12,45
2019/7/6,Calboy,8,96,82,91
2019/7/6,AC/DC,31,97,6,0
2019/7/6,Hollywood Vampires,1,98,98,0
2019/7/6,Offset,31,99,13,0
2019/7/6,Kelsea Ballerini,89,100,18,58
2019/6/29,Madonna,6,1,1,0
2019/6/29,Billie Eilish,43,2,1,4
2019/6/29,Taylor Swift,256,3,1,21
2019/6/29,Bruce Springsteen,6,4,4,0
2019/6/29,Jonas Brothers,16,5,1,1
2019/6/29,BTS,141,6,1,3
2019/6/29,Khalid,120,7,1,5
2019/6/29,Luke Combs,120,8,2,2
2019/6/29,Post Malone,156,9,1,6
2019/6/29,Drake,260,10,1,17
2019/6/29,Bastille,62,11,11,84
2019/6/29,Lil Nas X,14,12,3,7
2019/6/29,Ed Sheeran,254,13,1,11
2019/6/29,Ariana Grande,228,14,1,9
2019/6/29,Shawn Mendes,228,15,1,12
2019/6/29,Halsey,184,16,1,10
2019/6/29,Queen,60,17,1,15
2019/6/29,Panic! At The Disco,144,18,1,14
2019/6/29,Imagine Dragons,228,19,1,13
2019/6/29,Lizzo,9,20,7,22
2019/6/29,Dan + Shay,82,21,11,16
2019/6/29,Cardi B,101,22,1,18
2019/6/29,P!nk,157,23,1,27
2019/6/29,Elton John,13,24,11,19
2019/6/29,Thomas Rhett,229,25,1,20
2019/6/29,Katy Perry,191,26,1,24
2019/6/29,Marshmello,88,27,4,46
2019/6/29,Justin Bieber,226,28,1,29
2019/6/29,Blake Shelton,229,29,1,32
2019/6/29,Kane Brown,105,30,2,23
2019/6/29,DaBaby,10,31,31,31
2019/6/29,Lady Gaga,120,32,1,25
2019/6/29,Travis Scott,163,33,1,35
2019/6/29,Bruno Mars,248,34,1,38
2019/6/29,Billy Ray Cyrus,10,35,18,26
2019/6/29,Ava Max,25,36,24,33
2019/6/29,Chris Brown,208,37,1,34
2019/6/29,Lil Baby,58,38,8,39
2019/6/29,Morgan Wallen,17,39,34,36
2019/6/29,J. Cole,161,40,1,42
2019/6/29,5 Seconds Of Summer,117,41,1,40
2019/6/29,DJ Khaled,108,42,2,28
2019/6/29,Baroness,1,43,43,0
2019/6/29,Meek Mill,61,44,1,44
2019/6/29,Chris Young,68,45,12,0
2019/6/29,Lauren Daigle,68,46,3,48
2019/6/29,Jason Aldean,238,47,1,47
2019/6/29,The Beatles,84,48,5,73
2019/6/29,Lee Brice,58,49,15,62
2019/6/29,twenty one pilots,218,50,1,60
2019/6/29,Eminem,260,51,1,51
2019/6/29,Maren Morris,118,52,10,50
2019/6/29,Florida Georgia Line,260,53,1,57
2019/6/29,Chris Stapleton,191,54,1,54
2019/6/29,Luke Bryan,256,55,1,43
2019/6/29,Sam Smith,163,56,1,55
2019/6/29,A Boogie Wit da Hoodie,50,57,11,52
2019/6/29,Kelsea Ballerini,88,58,18,41
2019/6/29,Ella Mai,61,59,6,61
2019/6/29,Maroon 5,260,60,1,58
2019/6/29,XXXTENTACION,97,61,1,74
2019/6/29,Bradley Cooper,38,62,3,56
2019/6/29,Juice WRLD,57,63,1,49
2019/6/29,Normani,41,64,46,53
2019/6/29,Beyonce,186,65,2,70
2019/6/29,Bad Bunny,66,66,23,66
2019/6/29,Eagles,44,67,10,0
2019/6/29,Blanco Brown,2,68,68,75
2019/6/29,Swae Lee,35,69,22,64
2019/6/29,Lewis Capaldi,5,70,68,68
2019/6/29,City Girls,17,71,65,65
2019/6/29,Carrie Underwood,196,72,1,76
2019/6/29,The Chainsmokers,186,73,1,67
2019/6/29,"Tyler, The Creator",11,74,1,71
2019/6/29,Bazzi,68,75,34,95
2019/6/29,Polo G,2,76,59,59
2019/6/29,21 Savage,86,77,5,77
2019/6/29,Hillsong Worship,10,78,13,0
2019/6/29,Daddy Yankee,77,79,19,72
2019/6/29,Metallica,207,80,2,99
2019/6/29,Lynyrd Skynyrd,58,81,40,85
2019/6/29,Eric Church,171,82,4,83
2019/6/29,Miley Cyrus,79,83,12,78
2019/6/29,Camila Cabello,127,84,1,97
2019/6/29,Tyga,41,85,27,63
2019/6/29,Kendrick Lamar,231,86,1,100
2019/6/29,George Strait,25,87,6,86
2019/6/29,Nirvana,9,88,61,0
2019/6/29,Prince,56,89,1,0
2019/6/29,Fleetwood Mac,37,90,46,0
2019/6/29,Calboy,7,91,82,82
2019/6/29,Santana,4,92,8,8
2019/6/29,Brett Young,133,93,15,69
2019/6/29,Adele,220,94,1,91
2019/6/29,Dave Matthews Band,6,95,1,0
2019/6/29,Pink Floyd,21,96,3,0
2019/6/29,Avicii,45,97,4,37
2019/6/29,J Balvin,75,98,16,0
2019/6/29,Lukas Nelson & Promise Of The Real,1,99,99,0
2019/6/29,Michael Jackson,216,100,20,90
2019/6/22,Jonas Brothers,15,1,1,14
2019/6/22,Luke Combs,119,2,2,8
2019/6/22,BTS,140,3,1,3
2019/6/22,Billie Eilish,42,4,1,2
2019/6/22,Khalid,119,5,1,4
2019/6/22,Post Malone,155,6,1,6
2019/6/22,Lil Nas X,13,7,3,5
2019/6/22,Santana,3,8,8,0
2019/6/22,Ariana Grande,227,9,1,7
2019/6/22,Halsey,183,10,1,10
2019/6/22,Ed Sheeran,253,11,1,9
2019/6/22,Shawn Mendes,227,12,1,19
2019/6/22,Imagine Dragons,227,13,1,16
2019/6/22,Panic! At The Disco,143,14,1,17
2019/6/22,Queen,59,15,1,15
2019/6/22,Dan + Shay,81,16,11,26
2019/6/22,Drake,259,17,1,25
2019/6/22,Cardi B,100,18,1,12
2019/6/22,Elton John,12,19,11,11
2019/6/22,Thomas Rhett,228,20,1,1
2019/6/22,Taylor Swift,255,21,1,23
2019/6/22,Lizzo,8,22,7,27
2019/6/22,Kane Brown,104,23,2,22
2019/6/22,Katy Perry,190,24,1,18
2019/6/22,Lady Gaga,119,25,1,43
2019/6/22,Billy Ray Cyrus,9,26,18,28
2019/6/22,P!nk,156,27,1,21
2019/6/22,DJ Khaled,107,28,2,20
2019/6/22,Justin Bieber,225,29,1,30
2019/6/22,Future,160,30,1,0
2019/6/22,DaBaby,9,31,31,33
2019/6/22,Blake Shelton,228,32,1,31
2019/6/22,Ava Max,24,33,24,29
2019/6/22,Chris Brown,207,34,1,0
2019/6/22,Travis Scott,162,35,1,34
2019/6/22,Morgan Wallen,16,36,34,36
2019/6/22,Avicii,44,37,4,83
2019/6/22,Bruno Mars,247,38,1,32
2019/6/22,Lil Baby,57,39,8,35
2019/6/22,5 Seconds Of Summer,116,40,1,40
2019/6/22,Kelsea Ballerini,87,41,18,57
2019/6/22,J. Cole,160,42,1,41
2019/6/22,Luke Bryan,255,43,1,49
2019/6/22,Meek Mill,60,44,1,47
2019/6/22,Motionless In White,3,45,43,0
2019/6/22,Marshmello,87,46,4,50
2019/6/22,Jason Aldean,237,47,1,55
2019/6/22,Lauren Daigle,67,48,3,37
2019/6/22,Juice WRLD,56,49,1,38
2019/6/22,Maren Morris,117,50,10,52
2019/6/22,Eminem,259,51,1,44
2019/6/22,A Boogie Wit da Hoodie,49,52,11,53
2019/6/22,Normani,40,53,46,58
2019/6/22,Chris Stapleton,190,54,1,45
2019/6/22,Sam Smith,162,55,1,59
2019/6/22,Bradley Cooper,37,56,3,80
2019/6/22,Florida Georgia Line,259,57,1,51
2019/6/22,Maroon 5,259,58,1,48
2019/6/22,Polo G,1,59,59,0
2019/6/22,twenty one pilots,217,60,1,46
2019/6/22,Ella Mai,60,61,6,60
2019/6/22,Lee Brice,57,62,15,65
2019/6/22,Tyga,40,63,27,0
2019/6/22,Swae Lee,34,64,22,61
2019/6/22,City Girls,16,65,65,68
2019/6/22,Bad Bunny,65,66,23,66
2019/6/22,The Chainsmokers,185,67,1,42
2019/6/22,Lewis Capaldi,4,68,68,77
2019/6/22,Brett Young,132,69,15,67
2019/6/22,Beyonce,185,70,2,71
2019/6/22,"Tyler, The Creator",10,71,1,39
2019/6/22,Daddy Yankee,76,72,19,69
2019/6/22,The Beatles,83,73,5,56
2019/6/22,XXXTENTACION,96,74,1,73
2019/6/22,Blanco Brown,1,75,75,0
2019/6/22,Carrie Underwood,195,76,1,85
2019/6/22,21 Savage,85,77,5,72
2019/6/22,Miley Cyrus,78,78,12,13
2019/6/22,Ozuna,58,79,17,97
2019/6/22,Bob Dylan,8,80,17,0
2019/6/22,Brett Eldredge,67,81,6,91
2019/6/22,Calboy,6,82,82,84
2019/6/22,Eric Church,170,83,4,81
2019/6/22,Bastille,61,84,15,0
2019/6/22,Lynyrd Skynyrd,57,85,40,64
2019/6/22,George Strait,24,86,6,70
2019/6/22,Andy Grammer,54,87,18,0
2019/6/22,Chase Rice,33,88,13,0
2019/6/22,Rihanna,231,89,2,86
2019/6/22,Michael Jackson,215,90,20,96
2019/6/22,Adele,219,91,1,88
2019/6/22,Offset,30,92,13,98
2019/6/22,Bebe Rexha,115,93,23,79
2019/6/22,Silversun Pickups,2,94,56,0
2019/6/22,Bazzi,67,95,34,95
2019/6/22,Justin Timberlake,184,96,1,0
2019/6/22,Camila Cabello,126,97,1,94
2019/6/22,Migos,130,98,1,99
2019/6/22,Metallica,206,99,2,76
2019/6/22,Kendrick Lamar,230,100,1,82
2019/6/15,Thomas Rhett,227,1,1,33
2019/6/15,Billie Eilish,41,2,1,1
2019/6/15,BTS,139,3,1,2
2019/6/15,Khalid,118,4,1,4
2019/6/15,Lil Nas X,12,5,3,3
2019/6/15,Post Malone,154,6,1,5
2019/6/15,Ariana Grande,226,7,1,8
2019/6/15,Luke Combs,118,8,5,10
2019/6/15,Ed Sheeran,252,9,1,7
2019/6/15,Halsey,182,10,1,9
2019/6/15,Elton John,11,11,11,41
2019/6/15,Cardi B,99,12,1,23
2019/6/15,Miley Cyrus,77,13,12,0
2019/6/15,Jonas Brothers,14,14,5,15
2019/6/15,Queen,58,15,1,12
2019/6/15,Imagine Dragons,226,16,1,14
2019/6/15,Panic! At The Disco,142,17,1,16
2019/6/15,Katy Perry,189,18,1,51
2019/6/15,Shawn Mendes,226,19,1,17
2019/6/15,DJ Khaled,106,20,2,11
2019/6/15,P!nk,155,21,1,19
2019/6/15,Kane Brown,103,22,2,25
2019/6/15,Taylor Swift,254,23,1,20
2019/6/15,Kirk Franklin,2,24,24,0
2019/6/15,Drake,258,25,1,22
2019/6/15,Dan + Shay,80,26,11,21
2019/6/15,Lizzo,7,27,7,18
2019/6/15,Billy Ray Cyrus,8,28,18,24
2019/6/15,Ava Max,23,29,24,26
2019/6/15,Justin Bieber,224,30,1,28
2019/6/15,Blake Shelton,227,31,1,27
2019/6/15,Bruno Mars,246,32,1,29
2019/6/15,DaBaby,8,33,31,31
2019/6/15,Travis Scott,161,34,1,30
2019/6/15,Lil Baby,56,35,8,37
2019/6/15,Morgan Wallen,15,36,34,34
2019/6/15,Lauren Daigle,66,37,3,36
2019/6/15,Juice WRLD,55,38,1,40
2019/6/15,"Tyler, The Creator",9,39,1,13
2019/6/15,5 Seconds Of Summer,115,40,1,32
2019/6/15,J. Cole,159,41,1,35
2019/6/15,The Chainsmokers,184,42,1,76
2019/6/15,Lady Gaga,118,43,1,43
2019/6/15,Eminem,258,44,1,44
2019/6/15,Chris Stapleton,189,45,1,39
2019/6/15,twenty one pilots,216,46,1,48
2019/6/15,Meek Mill,59,47,1,47
2019/6/15,Maroon 5,258,48,1,61
2019/6/15,Luke Bryan,254,49,1,42
2019/6/15,Marshmello,86,50,4,38
2019/6/15,Florida Georgia Line,258,51,1,49
2019/6/15,Maren Morris,116,52,10,56
2019/6/15,A Boogie Wit da Hoodie,48,53,11,46
2019/6/15,NF,70,54,8,0
2019/6/15,Jason Aldean,236,55,1,52
2019/6/15,The Beatles,82,56,5,60
2019/6/15,Kelsea Ballerini,86,57,18,66
2019/6/15,Normani,39,58,46,54
2019/6/15,Sam Smith,161,59,1,55
2019/6/15,Ella Mai,59,60,6,53
2019/6/15,Swae Lee,33,61,22,59
2019/6/15,Kenny Wayne Shepherd,1,62,62,0
2019/6/15,Kevin Gates,56,63,5,0
2019/6/15,Lynyrd Skynyrd,56,64,40,67
2019/6/15,Lee Brice,56,65,15,72
2019/6/15,Bad Bunny,64,66,23,83
2019/6/15,Brett Young,131,67,15,70
2019/6/15,City Girls,15,68,65,68
2019/6/15,Daddy Yankee,75,69,19,69
2019/6/15,George Strait,23,70,6,63
2019/6/15,Beyonce,184,71,2,74
2019/6/15,21 Savage,84,72,5,65
2019/6/15,XXXTENTACION,95,73,1,75
2019/6/15,Lauv,56,74,43,89
2019/6/15,John Rich,1,75,75,0
2019/6/15,Metallica,205,76,2,71
2019/6/15,Lewis Capaldi,3,77,68,82
2019/6/15,NCT 127,6,78,6,6
2019/6/15,Bebe Rexha,114,79,23,0
2019/6/15,Bradley Cooper,36,80,3,79
2019/6/15,Eric Church,169,81,4,50
2019/6/15,Kendrick Lamar,229,82,1,84
2019/6/15,Avicii,43,83,4,0
2019/6/15,Calboy,5,84,84,0
2019/6/15,Carrie Underwood,194,85,1,86
2019/6/15,Rihanna,230,86,2,77
2019/6/15,Eagles,43,87,10,94
2019/6/15,Adele,218,88,1,95
2019/6/15,YG,36,89,16,45
2019/6/15,Lil Uzi Vert,112,90,2,93
2019/6/15,Brett Eldredge,66,91,6,0
2019/6/15,Elvis Presley,54,92,20,0
2019/6/15,Megan Thee Stallion,3,93,60,85
2019/6/15,Camila Cabello,125,94,1,0
2019/6/15,Bazzi,66,95,34,0
2019/6/15,Michael Jackson,214,96,20,98
2019/6/15,Ozuna,57,97,17,0
2019/6/15,Offset,29,98,13,0
2019/6/15,Migos,129,99,1,97
2019/6/15,Journey,30,100,55,0
2019/6/8,Billie Eilish,40,1,1,4
2019/6/8,BTS,138,2,1,3
2019/6/8,Lil Nas X,11,3,3,7
2019/6/8,Khalid,117,4,1,6
2019/6/8,Post Malone,153,5,1,8
2019/6/8,NCT 127,5,6,6,0
2019/6/8,Ed Sheeran,251,7,1,12
2019/6/8,Ariana Grande,225,8,1,9
2019/6/8,Halsey,181,9,1,5
2019/6/8,Luke Combs,117,10,5,11
2019/6/8,DJ Khaled,105,11,2,2
2019/6/8,Queen,57,12,1,15
2019/6/8,"Tyler, The Creator",8,13,1,1
2019/6/8,Imagine Dragons,225,14,1,16
2019/6/8,Jonas Brothers,13,15,5,13
2019/6/8,Panic! At The Disco,141,16,1,18
2019/6/8,Shawn Mendes,225,17,1,17
2019/6/8,Lizzo,6,18,7,33
2019/6/8,P!nk,154,19,1,19
2019/6/8,Taylor Swift,253,20,1,20
2019/6/8,Dan + Shay,79,21,11,25
2019/6/8,Drake,257,22,1,23
2019/6/8,Cardi B,98,23,1,24
2019/6/8,Billy Ray Cyrus,7,24,18,26
2019/6/8,Kane Brown,102,25,2,21
2019/6/8,Ava Max,22,26,24,28
2019/6/8,Blake Shelton,226,27,1,27
2019/6/8,Justin Bieber,223,28,1,30
2019/6/8,Bruno Mars,245,29,1,32
2019/6/8,Travis Scott,160,30,1,34
2019/6/8,DaBaby,7,31,31,41
2019/6/8,5 Seconds Of Summer,114,32,1,65
2019/6/8,Thomas Rhett,226,33,1,39
2019/6/8,Morgan Wallen,14,34,34,40
2019/6/8,J. Cole,158,35,1,46
2019/6/8,Lauren Daigle,65,36,3,31
2019/6/8,Lil Baby,55,37,8,35
2019/6/8,Marshmello,85,38,4,38
2019/6/8,Chris Stapleton,188,39,1,45
2019/6/8,Juice WRLD,54,40,1,36
2019/6/8,Elton John,10,41,17,61
2019/6/8,Luke Bryan,253,42,1,57
2019/6/8,Lady Gaga,117,43,1,42
2019/6/8,Eminem,257,44,1,43
2019/6/8,YG,35,45,16,0
2019/6/8,A Boogie Wit da Hoodie,47,46,11,47
2019/6/8,Meek Mill,58,47,1,44
2019/6/8,twenty one pilots,215,48,1,58
2019/6/8,Florida Georgia Line,257,49,1,51
2019/6/8,Eric Church,168,50,4,100
2019/6/8,Katy Perry,188,51,1,67
2019/6/8,Jason Aldean,235,52,1,50
2019/6/8,Ella Mai,58,53,6,54
2019/6/8,Normani,38,54,46,48
2019/6/8,Sam Smith,160,55,1,49
2019/6/8,Maren Morris,115,56,10,55
2019/6/8,Stray Cats,1,57,57,0
2019/6/8,Morrissey,3,58,58,0
2019/6/8,Swae Lee,32,59,22,56
2019/6/8,The Beatles,81,60,5,81
2019/6/8,Maroon 5,257,61,1,52
2019/6/8,Moneybagg Yo,2,62,62,0
2019/6/8,George Strait,22,63,6,62
2019/6/8,Flying Lotus,2,64,64,0
2019/6/8,21 Savage,83,65,5,53
2019/6/8,Kelsea Ballerini,85,66,18,80
2019/6/8,Lynyrd Skynyrd,55,67,40,72
2019/6/8,City Girls,14,68,65,77
2019/6/8,Daddy Yankee,74,69,19,74
2019/6/8,Brett Young,130,70,15,73
2019/6/8,Metallica,204,71,2,82
2019/6/8,Lee Brice,55,72,15,79
2019/6/8,Beast Coast,1,73,73,0
2019/6/8,Beyonce,183,74,2,71
2019/6/8,XXXTENTACION,94,75,1,66
2019/6/8,The Chainsmokers,183,76,1,70
2019/6/8,Rihanna,229,77,2,0
2019/6/8,Rammstein,2,78,14,14
2019/6/8,Bradley Cooper,35,79,3,84
2019/6/8,Will Smith,1,80,80,0
2019/6/8,Sting,2,81,24,0
2019/6/8,Lewis Capaldi,2,82,68,68
2019/6/8,Bad Bunny,63,83,23,87
2019/6/8,Kendrick Lamar,228,84,1,89
2019/6/8,Megan Thee Stallion,2,85,60,60
2019/6/8,Carrie Underwood,193,86,1,75
2019/6/8,Anuel AA,6,87,79,0
2019/6/8,Jon Pardi,76,88,28,95
2019/6/8,Lauv,55,89,43,93
2019/6/8,The National,3,90,4,10
2019/6/8,Logic,58,91,1,78
