date,title,artist,weeks,current,peak,previous
2015/1/24,New Thang,RedFoo,5,50,49,50
2015/1/17,Waves,Mr. Probz,25,1,1,1
2015/1/17,Blame,Calvin Harris Featuring John Newman,18,2,1,2
2015/1/17,Heroes (We Could Be),Alesso Featuring Tove Lo,19,3,3,3
2015/1/17,Rather Be,Clean Bandit Featuring Jess Glynne,48,4,1,5
2015/1/17,Break Free,Ariana Grande Featuring Zedd,27,5,1,4
2015/1/17,Prayer In C,Lillywood & Robin Schulz,26,6,6,7
2015/1/17,Dangerous,David Guetta Featuring Sam Martin,14,7,6,6
2015/1/17,A Sky Full Of Stars,Coldplay,27,8,3,8
2015/1/17,Outside,Calvin Harris Featuring Ellie Goulding,11,9,7,10
2015/1/17,Summer,Calvin Harris,43,10,1,9
2015/1/17,The Nights,Avicii,5,11,11,12
2015/1/17,Firestone,Kygo Featuring Conrad,5,12,12,15
2015/1/17,The Days,Avicii,14,13,8,19
2015/1/17,Something New,Axwell & Ingrosso,6,14,14,28
2015/1/17,Kanye,The Chainsmokers Featuring Siren,22,15,15,16
2015/1/17,Bend Ova,Lil Jon Featuring Tyga,24,16,10,17
2015/1/17,Runaway (U & I),Galantis,13,17,17,21
2015/1/17,You Know You Like It,DJ Snake & AlunaGeorge,3,18,18,29
2015/1/17,Take U There,Skrillex & Diplo Featuring Kiesza,14,19,18,18
2015/1/17,Blind Heart,Cazzette Featuring Terri B!,11,20,15,20
2015/1/17,Go All Night,Gorgon City Featuring Jennifer Hudson,6,21,21,27
2015/1/17,Divine Sorrow,Wyclef Featuring Avicii,7,22,12,26
2015/1/17,Say My Name,ODESZA Featuring Zyra,18,23,23,24
2015/1/17,Open Wide,Calvin Harris Featuring Big Sean,10,24,12,23
2015/1/17,Big Fun,D.O.N.S. & Terri B!,5,25,25,32
2015/1/17,Real Love,Clean Bandit & Jess Glynne,10,26,25,25
2015/1/17,Living For Love,Madonna,3,27,13,13
2015/1/17,World,Gia,4,28,28,35
2015/1/17,B**** I'm Madonna,Madonna Featuring Nicki Minaj,3,29,11,11
2015/1/17,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",6,30,15,46
2015/1/17,Surrender,Cash Cash,16,31,21,33
2015/1/17,Yesterday,David Guetta Featuring Bebe Rexha,2,32,32,0
2015/1/17,Virus (How About Now),Martin Garrix & MOTi,8,33,33,36
2015/1/17,Dirty Vibe,"Skrillex With Diplo, G-Dragon From BIGBANG & CL From 2NE1",10,34,15,31
2015/1/17,When We Were Young,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,13,35,25,42
2015/1/17,Destination (We Are The Ones),Twisted Dee & Spyglass Edmund Featuring Amuka,5,36,36,41
2015/1/17,Turn It Up,Kwanza Jones,4,37,37,43
2015/1/17,Can't Hold Us Down,Axwell & Ingrosso,5,38,32,37
2015/1/17,Ghost,Mystery Skulls,10,39,15,40
2015/1/17,Divinity,Porter Robinson Featuring Amy Millan,4,40,35,38
2015/1/17,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,7,41,15,34
2015/1/17,Chimes,Hudson Mohawke,12,42,21,39
2015/1/17,I Like You,Tony Moran Featuring Debby Holiday,2,43,43,50
2015/1/17,Sun Goes Down,Robin Schulz Featuring Jasmine Thompson,7,44,21,30
2015/1/17,Unapologetic Bitch,Madonna,3,45,22,22
2015/1/17,Pray To God,Calvin Harris Featuring HAIM,9,46,24,45
2015/1/17,Freaks,Timmy Trumpet & Savage,5,47,32,47
2015/1/17,Till It Hurts,Yellow Claw Featuring Ayden,3,48,44,44
2015/1/17,Everywhere,MYNC & Mario Fischetti Featuring Deborah Cox,1,49,49,0
2015/1/17,New Thang,RedFoo,4,50,49,49
2015/1/10,Waves,Mr. Probz,24,1,1,1
2015/1/10,Blame,Calvin Harris Featuring John Newman,17,2,1,2
2015/1/10,Heroes (We Could Be),Alesso Featuring Tove Lo,18,3,3,3
2015/1/10,Break Free,Ariana Grande Featuring Zedd,26,4,1,5
2015/1/10,Rather Be,Clean Bandit Featuring Jess Glynne,47,5,1,4
2015/1/10,Dangerous,David Guetta Featuring Sam Martin,13,6,6,6
2015/1/10,Prayer In C,Lillywood & Robin Schulz,25,7,7,7
2015/1/10,A Sky Full Of Stars,Coldplay,26,8,3,8
2015/1/10,Summer,Calvin Harris,42,9,1,10
2015/1/10,Outside,Calvin Harris Featuring Ellie Goulding,10,10,7,9
2015/1/10,B**** I'm Madonna,Madonna Featuring Nicki Minaj,2,11,11,14
2015/1/10,The Nights,Avicii,4,12,11,11
2015/1/10,Living For Love,Madonna,2,13,13,16
2015/1/10,Faded,ZHU,26,14,12,12
2015/1/10,Firestone,Kygo Featuring Conrad,4,15,13,13
2015/1/10,Kanye,The Chainsmokers Featuring Siren,21,16,15,19
2015/1/10,Bend Ova,Lil Jon Featuring Tyga,23,17,10,23
2015/1/10,Take U There,Skrillex & Diplo Featuring Kiesza,13,18,18,36
2015/1/10,The Days,Avicii,13,19,8,17
2015/1/10,Blind Heart,Cazzette Featuring Terri B!,10,20,15,18
2015/1/10,Runaway (U & I),Galantis,12,21,18,21
2015/1/10,Unapologetic Bitch,Madonna,2,22,22,26
2015/1/10,Open Wide,Calvin Harris Featuring Big Sean,9,23,12,24
2015/1/10,Say My Name,ODESZA Featuring Zyra,17,24,24,27
2015/1/10,Real Love,Clean Bandit & Jess Glynne,9,25,25,31
2015/1/10,Divine Sorrow,Wyclef Featuring Avicii,6,26,12,22
2015/1/10,Go All Night,Gorgon City Featuring Jennifer Hudson,5,27,27,29
2015/1/10,Something New,Axwell & Ingrosso,5,28,15,28
2015/1/10,You Know You Like It,DJ Snake & AlunaGeorge,2,29,29,30
2015/1/10,Sun Goes Down,Robin Schulz Featuring Jasmine Thompson,6,30,21,25
2015/1/10,Dirty Vibe,"Skrillex With Diplo, G-Dragon From BIGBANG & CL From 2NE1",9,31,15,15
2015/1/10,Big Fun,D.O.N.S. & Terri B!,4,32,32,35
2015/1/10,Surrender,Cash Cash,15,33,21,32
2015/1/10,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,6,34,15,33
2015/1/10,World,Gia,3,35,35,37
2015/1/10,Virus (How About Now),Martin Garrix & MOTi,7,36,36,41
2015/1/10,Can't Hold Us Down,Axwell & Ingrosso,4,37,32,34
2015/1/10,Divinity,Porter Robinson Featuring Amy Millan,3,38,35,0
2015/1/10,Chimes,Hudson Mohawke,11,39,21,44
2015/1/10,Ghost,Mystery Skulls,9,40,15,42
2015/1/10,Destination (We Are The Ones),Twisted Dee & Spyglass Edmund Featuring Amuka,4,41,40,40
2015/1/10,When We Were Young,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,12,42,25,39
2015/1/10,Turn It Up,Kwanza Jones,3,43,43,43
2015/1/10,Till It Hurts,Yellow Claw Featuring Ayden,2,44,44,49
2015/1/10,Pray To God,Calvin Harris Featuring HAIM,8,45,24,38
2015/1/10,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",5,46,15,47
2015/1/10,Freaks,Timmy Trumpet & Savage,4,47,32,0
2015/1/10,A Little More,Kaskade & John Dahlback Featuring Sansa,4,48,35,0
2015/1/10,New Thang,RedFoo,3,49,49,0
2015/1/10,I Like You,Tony Moran Featuring Debby Holiday,1,50,50,0
2015/1/3,Waves,Mr. Probz,23,1,1,1
2015/1/3,Blame,Calvin Harris Featuring John Newman,16,2,1,2
2015/1/3,Heroes (We Could Be),Alesso Featuring Tove Lo,17,3,3,3
2015/1/3,Rather Be,Clean Bandit Featuring Jess Glynne,46,4,1,4
2015/1/3,Break Free,Ariana Grande Featuring Zedd,25,5,1,5
2015/1/3,Dangerous,David Guetta Featuring Sam Martin,12,6,6,6
2015/1/3,Prayer In C,Lillywood & Robin Schulz,24,7,7,7
2015/1/3,A Sky Full Of Stars,Coldplay,25,8,3,8
2015/1/3,Outside,Calvin Harris Featuring Ellie Goulding,9,9,7,10
2015/1/3,Summer,Calvin Harris,41,10,1,9
2015/1/3,The Nights,Avicii,3,11,11,11
2015/1/3,Faded,ZHU,25,12,12,12
2015/1/3,Firestone,Kygo Featuring Conrad,3,13,13,14
2015/1/3,B**** I'm Madonna,Madonna Featuring Nicki Minaj,1,14,14,0
2015/1/3,Dirty Vibe,"Skrillex With Diplo, G-Dragon From BIGBANG & CL From 2NE1",8,15,15,0
2015/1/3,Living For Love,Madonna,1,16,16,0
2015/1/3,The Days,Avicii,12,17,8,13
2015/1/3,Blind Heart,Cazzette Featuring Terri B!,9,18,15,15
2015/1/3,Kanye,The Chainsmokers Featuring Siren,20,19,15,16
2015/1/3,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",26,20,9,18
2015/1/3,Runaway (U & I),Galantis,11,21,18,24
2015/1/3,Divine Sorrow,Wyclef Featuring Avicii,5,22,12,19
2015/1/3,Bend Ova,Lil Jon Featuring Tyga,22,23,10,17
2015/1/3,Open Wide,Calvin Harris Featuring Big Sean,8,24,12,20
2015/1/3,Sun Goes Down,Robin Schulz Featuring Jasmine Thompson,5,25,21,21
2015/1/3,Unapologetic Bitch,Madonna,1,26,26,0
2015/1/3,Say My Name,ODESZA Featuring Zyra,16,27,24,25
2015/1/3,Something New,Axwell & Ingrosso,4,28,15,23
2015/1/3,Go All Night,Gorgon City Featuring Jennifer Hudson,4,29,29,34
2015/1/3,You Know You Like It,DJ Snake & AlunaGeorge,1,30,30,0
2015/1/3,Real Love,Clean Bandit & Jess Glynne,8,31,30,30
2015/1/3,Surrender,Cash Cash,14,32,21,27
2015/1/3,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,5,33,15,26
2015/1/3,Can't Hold Us Down,Axwell & Ingrosso,3,34,32,32
2015/1/3,Big Fun,D.O.N.S. & Terri B!,3,35,35,35
2015/1/3,Take U There,Skrillex & Diplo Featuring Kiesza,12,36,19,28
2015/1/3,World,Gia,2,37,37,42
2015/1/3,Pray To God,Calvin Harris Featuring HAIM,7,38,24,33
2015/1/3,When We Were Young,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,11,39,25,36
2015/1/3,Destination (We Are The Ones),Twisted Dee & Spyglass Edmund Featuring Amuka,3,40,40,43
2015/1/3,Virus (How About Now),Martin Garrix & MOTi,6,41,37,40
2015/1/3,Ghost,Mystery Skulls,8,42,15,38
2015/1/3,Turn It Up,Kwanza Jones,2,43,43,49
2015/1/3,Chimes,Hudson Mohawke,10,44,21,44
2015/1/3,Papaoutai,Stromae,20,45,25,46
2015/1/3,Keep It Movin,Aristofreeks Featuring Kathy Sledge,7,46,24,41
2015/1/3,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",4,47,15,29
2015/1/3,Everybody Be Somebody (2014),Ruffneck Featuring Yavahn,7,48,29,39
2015/1/3,Till It Hurts,Yellow Claw Featuring Ayden,1,49,49,0
2015/1/3,Love Come Home,Kristine W,7,50,26,37
2014/12/27,Waves,Mr. Probz,22,1,1,1
2014/12/27,Blame,Calvin Harris Featuring John Newman,15,2,1,2
2014/12/27,Heroes (We Could Be),Alesso Featuring Tove Lo,16,3,3,4
2014/12/27,Rather Be,Clean Bandit Featuring Jess Glynne,45,4,1,3
2014/12/27,Break Free,Ariana Grande Featuring Zedd,24,5,1,5
2014/12/27,Dangerous,David Guetta Featuring Sam Martin,11,6,6,6
2014/12/27,Prayer In C,Lillywood & Robin Schulz,23,7,7,8
2014/12/27,A Sky Full Of Stars,Coldplay,24,8,3,9
2014/12/27,Summer,Calvin Harris,40,9,1,10
2014/12/27,Outside,Calvin Harris Featuring Ellie Goulding,8,10,7,11
2014/12/27,The Nights,Avicii,2,11,11,12
2014/12/27,Faded,ZHU,24,12,12,13
2014/12/27,The Days,Avicii,11,13,8,14
2014/12/27,Firestone,Kygo Featuring Conrad,2,14,14,17
2014/12/27,Blind Heart,Cazzette Featuring Terri B!,8,15,15,22
2014/12/27,Kanye,The Chainsmokers Featuring Siren,19,16,15,16
2014/12/27,Bend Ova,Lil Jon Featuring Tyga,21,17,10,19
2014/12/27,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",25,18,9,18
2014/12/27,Divine Sorrow,Wyclef Featuring Avicii,4,19,12,39
2014/12/27,Open Wide,Calvin Harris Featuring Big Sean,7,20,12,21
2014/12/27,Sun Goes Down,Robin Schulz Featuring Jasmine Thompson,4,21,21,27
2014/12/27,Lovers On The Sun,David Guetta Featuring Sam Martin,24,22,12,20
2014/12/27,Something New,Axwell & Ingrosso,3,23,15,15
2014/12/27,Runaway (U & I),Galantis,10,24,18,29
2014/12/27,Say My Name,ODESZA Featuring Zyra,15,25,24,28
2014/12/27,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,4,26,15,26
2014/12/27,Surrender,Cash Cash,13,27,21,32
2014/12/27,Take U There,Skrillex & Diplo Featuring Kiesza,11,28,19,31
2014/12/27,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",3,29,15,24
2014/12/27,Real Love,Clean Bandit & Jess Glynne,7,30,30,49
2014/12/27,You're On,Madeon Featuring Kyan,1,31,31,0
2014/12/27,Can't Hold Us Down,Axwell & Ingrosso,2,32,32,37
2014/12/27,Pray To God,Calvin Harris Featuring HAIM,6,33,24,35
2014/12/27,Go All Night,Gorgon City Featuring Jennifer Hudson,3,34,34,46
2014/12/27,Big Fun,D.O.N.S. & Terri B!,2,35,35,43
2014/12/27,When We Were Young,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,10,36,25,36
2014/12/27,Love Come Home,Kristine W,6,37,26,30
2014/12/27,Ghost,Mystery Skulls,7,38,15,38
2014/12/27,Everybody Be Somebody (2014),Ruffneck Featuring Yavahn,6,39,29,34
2014/12/27,Virus (How About Now),Martin Garrix & MOTi,5,40,37,41
2014/12/27,Keep It Movin,Aristofreeks Featuring Kathy Sledge,6,41,24,25
2014/12/27,World,Gia,1,42,42,0
2014/12/27,Destination (We Are The Ones),Twisted Dee & Spyglass Edmund Featuring Amuka,2,43,43,48
2014/12/27,Chimes,Hudson Mohawke,9,44,21,40
2014/12/27,Bang My Head,David Guetta Featuring Sia & Fetty Wap,3,45,25,33
2014/12/27,Papaoutai,Stromae,19,46,25,45
2014/12/27,Nobody To Love,Sigma,19,47,29,50
2014/12/27,Every Heartbeat (2014),Amy Grant,4,48,44,44
2014/12/27,Turn It Up,Kwanza Jones,1,49,49,0
2014/12/27,A Little More,Kaskade & John Dahlback Featuring Sansa,3,50,35,0
2014/12/20,Waves,Mr. Probz,21,1,1,1
2014/12/20,Blame,Calvin Harris Featuring John Newman,14,2,1,2
2014/12/20,Rather Be,Clean Bandit Featuring Jess Glynne,44,3,1,3
2014/12/20,Heroes (We Could Be),Alesso Featuring Tove Lo,15,4,4,5
2014/12/20,Break Free,Ariana Grande Featuring Zedd,23,5,1,4
2014/12/20,Dangerous,David Guetta Featuring Sam Martin,10,6,6,6
2014/12/20,Turn Down For What,DJ Snake & Lil Jon,52,7,1,7
2014/12/20,Prayer In C,Lillywood & Robin Schulz,22,8,8,9
2014/12/20,A Sky Full Of Stars,Coldplay,23,9,3,8
2014/12/20,Summer,Calvin Harris,39,10,1,10
2014/12/20,Outside,Calvin Harris Featuring Ellie Goulding,7,11,7,11
2014/12/20,The Nights,Avicii,1,12,12,0
2014/12/20,Faded,ZHU,23,13,12,12
2014/12/20,The Days,Avicii,10,14,8,13
2014/12/20,Something New,Axwell & Ingrosso,2,15,15,19
2014/12/20,Kanye,The Chainsmokers Featuring Siren,18,16,15,16
2014/12/20,Firestone,Kygo Featuring Conrad,1,17,17,0
2014/12/20,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",24,18,9,17
2014/12/20,Bend Ova,Lil Jon Featuring Tyga,20,19,10,20
2014/12/20,Lovers On The Sun,David Guetta Featuring Sam Martin,23,20,12,14
2014/12/20,Open Wide,Calvin Harris Featuring Big Sean,6,21,12,18
2014/12/20,Blind Heart,Cazzette Featuring Terri B!,7,22,22,27
2014/12/20,Light Years Away,Tiesto Featuring DBX,1,23,23,0
2014/12/20,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",2,24,15,15
2014/12/20,Keep It Movin,Aristofreeks Featuring Kathy Sledge,5,25,24,24
2014/12/20,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,3,26,15,22
2014/12/20,Sun Goes Down,Robin Schulz Featuring Jasmine Thompson,3,27,27,32
2014/12/20,Say My Name,ODESZA Featuring Zyra,14,28,24,34
2014/12/20,Runaway (U & I),Galantis,9,29,18,28
2014/12/20,Love Come Home,Kristine W,5,30,26,26
2014/12/20,Take U There,Skrillex & Diplo Featuring Kiesza,10,31,19,23
2014/12/20,Surrender,Cash Cash,12,32,21,30
2014/12/20,Bang My Head,David Guetta Featuring Sia & Fetty Wap,2,33,25,25
2014/12/20,Everybody Be Somebody (2014),Ruffneck Featuring Yavahn,5,34,29,29
2014/12/20,Pray To God,Calvin Harris Featuring HAIM,5,35,24,35
2014/12/20,When We Were Young,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,9,36,25,40
2014/12/20,Can't Hold Us Down,Axwell & Ingrosso,1,37,37,0
2014/12/20,Ghost,Mystery Skulls,6,38,15,33
2014/12/20,Divine Sorrow,Wyclef Featuring Avicii,3,39,12,21
2014/12/20,Chimes,Hudson Mohawke,8,40,21,31
2014/12/20,Virus (How About Now),Martin Garrix & MOTi,4,41,37,42
2014/12/20,Hustlin',"VASSY, Crazibiza And Dave Aude",8,42,23,37
2014/12/20,Big Fun,D.O.N.S. & Terri B!,1,43,43,0
2014/12/20,Every Heartbeat (2014),Amy Grant,3,44,44,49
2014/12/20,Papaoutai,Stromae,18,45,25,48
2014/12/20,Go All Night,Gorgon City Featuring Jennifer Hudson,2,46,44,44
2014/12/20,Hyper Love,Ferry Corsten Featuring Nat Dunn,12,47,21,47
2014/12/20,Destination (We Are The Ones),Twisted Dee & Spyglass Edmund Featuring Amuka,1,48,48,0
2014/12/20,Real Love,Clean Bandit & Jess Glynne,6,49,34,0
2014/12/20,Nobody To Love,Sigma,18,50,29,0
2014/12/13,Waves,Mr. Probz,20,1,1,1
2014/12/13,Blame,Calvin Harris Featuring John Newman,13,2,1,2
2014/12/13,Rather Be,Clean Bandit Featuring Jess Glynne,43,3,1,3
2014/12/13,Break Free,Ariana Grande Featuring Zedd,22,4,1,4
2014/12/13,Heroes (We Could Be),Alesso Featuring Tove Lo,14,5,5,5
2014/12/13,Dangerous,David Guetta Featuring Sam Martin,9,6,6,6
2014/12/13,Turn Down For What,DJ Snake & Lil Jon,51,7,1,7
2014/12/13,A Sky Full Of Stars,Coldplay,22,8,3,8
2014/12/13,Prayer In C,Lillywood & Robin Schulz,21,9,9,9
2014/12/13,Summer,Calvin Harris,38,10,1,10
2014/12/13,Outside,Calvin Harris Featuring Ellie Goulding,6,11,7,11
2014/12/13,Faded,ZHU,22,12,12,13
2014/12/13,The Days,Avicii,9,13,8,14
2014/12/13,Lovers On The Sun,David Guetta Featuring Sam Martin,22,14,12,20
2014/12/13,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",1,15,15,0
2014/12/13,Kanye,The Chainsmokers Featuring Siren,17,16,15,16
2014/12/13,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",23,17,9,18
2014/12/13,Open Wide,Calvin Harris Featuring Big Sean,5,18,12,17
2014/12/13,Something New,Axwell & Ingrosso,1,19,19,0
2014/12/13,Bend Ova,Lil Jon Featuring Tyga,19,20,10,19
2014/12/13,Divine Sorrow,Wyclef Featuring Avicii,2,21,12,12
2014/12/13,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,2,22,15,15
2014/12/13,Take U There,Skrillex & Diplo Featuring Kiesza,9,23,19,32
2014/12/13,Keep It Movin,Aristofreeks Featuring Kathy Sledge,4,24,24,27
2014/12/13,Bang My Head,David Guetta Featuring Sia & Fetty Wap,1,25,25,0
2014/12/13,Love Come Home,Kristine W,4,26,26,30
2014/12/13,Blind Heart,Cazzette Featuring Terri B!,6,27,22,24
2014/12/13,Runaway (U & I),Galantis,8,28,18,22
2014/12/13,Everybody Be Somebody (2014),Ruffneck Featuring Yavahn,4,29,29,29
2014/12/13,Surrender,Cash Cash,11,30,21,23
2014/12/13,Chimes,Hudson Mohawke,7,31,21,21
2014/12/13,Sun Goes Down,Robin Schulz Featuring Jasmine Thompson,2,32,32,39
2014/12/13,Ghost,Mystery Skulls,5,33,15,28
2014/12/13,Say My Name,ODESZA Featuring Zyra,13,34,24,31
2014/12/13,Pray To God,Calvin Harris Featuring HAIM,4,35,24,26
2014/12/13,Listen,David Guetta Featuring John Legend,1,36,36,0
2014/12/13,Hustlin',"VASSY, Crazibiza And Dave Aude",7,37,23,35
2014/12/13,Yesterday,David Guetta Featuring Bebe Rexha,1,38,38,0
2014/12/13,I'll Keep Loving You,David Guetta Featuring Birdy & Jaymes Young,1,39,39,0
2014/12/13,When We Were Young,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,8,40,25,34
2014/12/13,Lift Me Up,David Guetta Featuring Nico & Vinz And Ladysmith Black Mambazo,1,41,41,0
2014/12/13,Virus (How About Now),Martin Garrix & MOTi,3,42,37,37
2014/12/13,Body Pop,Ranny Featuring Jipsta,2,43,40,40
2014/12/13,Go All Night,Gorgon City Featuring Jennifer Hudson,1,44,44,0
2014/12/13,Goodbye Friend,David Guetta Featuring The Script,1,45,45,0
2014/12/13,Take It All The Way,Todd Terry & Tony Moran,2,46,46,49
2014/12/13,Hyper Love,Ferry Corsten Featuring Nat Dunn,11,47,21,43
2014/12/13,Papaoutai,Stromae,17,48,25,36
2014/12/13,Every Heartbeat (2014),Amy Grant,2,49,49,50
2014/12/13,Some Chords (Dillon Francis Remix),deadmau5,1,50,50,0
2014/12/6,Waves,Mr. Probz,19,1,1,1
2014/12/6,Blame,Calvin Harris Featuring John Newman,12,2,1,2
2014/12/6,Rather Be,Clean Bandit Featuring Jess Glynne,42,3,1,3
2014/12/6,Break Free,Ariana Grande Featuring Zedd,21,4,1,4
2014/12/6,Heroes (We Could Be),Alesso Featuring Tove Lo,13,5,5,5
2014/12/6,Dangerous,David Guetta Featuring Sam Martin,8,6,6,8
2014/12/6,Turn Down For What,DJ Snake & Lil Jon,50,7,1,6
2014/12/6,A Sky Full Of Stars,Coldplay,21,8,3,7
2014/12/6,Prayer In C,Lillywood & Robin Schulz,20,9,9,11
2014/12/6,Summer,Calvin Harris,37,10,1,9
2014/12/6,Outside,Calvin Harris Featuring Ellie Goulding,5,11,7,10
2014/12/6,Divine Sorrow,Wyclef Featuring Avicii,1,12,12,0
2014/12/6,Faded,ZHU,21,13,12,12
2014/12/6,The Days,Avicii,8,14,8,13
2014/12/6,All My Love,Major Lazer Featuring Ariana Grande & Michel Montano,1,15,15,0
2014/12/6,Kanye,The Chainsmokers Featuring Siren,16,16,15,15
2014/12/6,Open Wide,Calvin Harris Featuring Big Sean,4,17,12,14
2014/12/6,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",22,18,9,17
2014/12/6,Bend Ova,Lil Jon Featuring Tyga,18,19,10,16
2014/12/6,Lovers On The Sun,David Guetta Featuring Sam Martin,21,20,12,19
2014/12/6,Chimes,Hudson Mohawke,6,21,21,22
2014/12/6,Runaway (U & I),Galantis,7,22,18,18
2014/12/6,Surrender,Cash Cash,10,23,21,24
2014/12/6,Blind Heart,Cazzette Featuring Terri B!,5,24,22,27
2014/12/6,Lionhearted,Porter Robinson Featuring Urban Cone,22,25,25,29
2014/12/6,Pray To God,Calvin Harris Featuring HAIM,3,26,24,25
2014/12/6,Keep It Movin,Aristofreeks Featuring Kathy Sledge,3,27,27,38
2014/12/6,Ghost,Mystery Skulls,4,28,15,20
2014/12/6,Everybody Be Somebody (2014),Ruffneck Featuring Yavahn,3,29,29,40
2014/12/6,Love Come Home,Kristine W,3,30,30,42
2014/12/6,Say My Name,ODESZA Featuring Zyra,12,31,24,28
2014/12/6,Take U There,Skrillex & Diplo Featuring Kiesza,8,32,19,26
2014/12/6,This Is Not A Game,The Chemical Brothers Featuring Miguel,2,33,33,0
2014/12/6,When We Were Young,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,7,34,25,30
2014/12/6,Hustlin',"VASSY, Crazibiza And Dave Aude",6,35,23,23
2014/12/6,Papaoutai,Stromae,16,36,25,37
2014/12/6,Virus (How About Now),Martin Garrix & MOTi,2,37,37,39
2014/12/6,A Little More,Kaskade & John Dahlback Featuring Sansa,2,38,35,35
2014/12/6,Sun Goes Down,Robin Schulz Featuring Jasmine Thompson,1,39,39,0
2014/12/6,Body Pop,Ranny Featuring Jipsta,1,40,40,0
2014/12/6,Freaks,Timmy Trumpet & Savage,3,41,32,32
2014/12/6,Elevation,Erasure,8,42,25,48
2014/12/6,Hyper Love,Ferry Corsten Featuring Nat Dunn,10,43,21,34
2014/12/6,Nobody To Love,Sigma,17,44,29,36
2014/12/6,Cheap Sunglasses,RAC Featuring Matthew Koma,3,45,38,0
2014/12/6,Real Love,Clean Bandit & Jess Glynne,5,46,34,45
2014/12/6,Gold Skies,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",20,47,19,21
2014/12/6,Rock This Party,Fuzztroniks,3,48,39,0
2014/12/6,Take It All The Way,Todd Terry & Tony Moran,1,49,49,0
2014/12/6,Every Heartbeat (2014),Amy Grant,1,50,50,0
2014/11/29,Waves,Mr. Probz,18,1,1,3
2014/11/29,Blame,Calvin Harris Featuring John Newman,11,2,1,1
2014/11/29,Rather Be,Clean Bandit Featuring Jess Glynne,41,3,1,2
2014/11/29,Break Free,Ariana Grande Featuring Zedd,20,4,1,4
2014/11/29,Heroes (We Could Be),Alesso Featuring Tove Lo,12,5,5,5
2014/11/29,Turn Down For What,DJ Snake & Lil Jon,49,6,1,7
2014/11/29,A Sky Full Of Stars,Coldplay,20,7,3,6
2014/11/29,Dangerous,David Guetta Featuring Sam Martin,7,8,8,9
2014/11/29,Summer,Calvin Harris,36,9,1,8
2014/11/29,Outside,Calvin Harris Featuring Ellie Goulding,4,10,7,10
2014/11/29,Prayer In C,Lillywood & Robin Schulz,19,11,11,11
2014/11/29,Faded,ZHU,20,12,12,14
2014/11/29,The Days,Avicii,7,13,8,13
2014/11/29,Open Wide,Calvin Harris Featuring Big Sean,3,14,12,12
2014/11/29,Kanye,The Chainsmokers Featuring Siren,15,15,15,18
2014/11/29,Bend Ova,Lil Jon Featuring Tyga,17,16,10,16
2014/11/29,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",21,17,9,17
2014/11/29,Runaway (U & I),Galantis,6,18,18,20
2014/11/29,Lovers On The Sun,David Guetta Featuring Sam Martin,20,19,12,22
2014/11/29,Ghost,Mystery Skulls,3,20,15,15
2014/11/29,Gold Skies,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",19,21,19,19
2014/11/29,Chimes,Hudson Mohawke,5,22,22,0
2014/11/29,Hustlin',"VASSY, Crazibiza And Dave Aude",5,23,23,27
2014/11/29,Surrender,Cash Cash,9,24,21,29
2014/11/29,Pray To God,Calvin Harris Featuring HAIM,2,25,24,24
2014/11/29,Take U There,Skrillex & Diplo Featuring Kiesza,7,26,19,34
2014/11/29,Blind Heart,Cazzette Featuring Terri B!,4,27,22,23
2014/11/29,Say My Name,ODESZA Featuring Zyra,11,28,24,28
2014/11/29,Lionhearted,Porter Robinson Featuring Urban Cone,21,29,27,30
